Education,Marital_Status,Income,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp5,AcceptedCmp1,Age,is_parent,total_spend
Graduation,Together,60905.0,2,3,3,7,2,False,False,71,False,392
Graduation,Married,75330.0,4,10,3,12,6,False,False,44,True,1109
Graduation,Single,60689.0,4,4,4,10,3,False,False,70,False,639
Graduation,Married,38680.0,1,2,0,3,7,False,False,37,False,79
Graduation,Together,61416.0,1,10,3,10,6,False,False,39,False,1665
Graduation,Single,49767.0,1,5,4,8,4,False,False,30,False,692
Graduation,Single,83273.0,10,4,6,9,7,False,False,51,False,1392
Graduation,Married,29009.0,2,2,0,3,6,False,False,40,False,44
Postgraduate,Married,45057.0,1,2,0,3,5,False,False,42,False,50
Graduation,Married,37150.0,8,4,3,6,7,False,False,50,False,467
Graduation,Single,43020.0,3,4,1,4,6,False,False,51,False,223
Graduation,Married,53154.0,1,3,1,4,4,False,False,62,False,158
Graduation,Married,65308.0,1,7,8,12,4,True,True,48,False,1211
Graduation,Single,76467.0,2,2,5,5,6,False,False,51,False,1575
Postgraduate,Married,81044.0,1,5,6,10,1,False,False,74,False,1208
Graduation,Married,32871.0,1,1,0,3,4,False,False,70,True,43
Graduation,Single,55801.0,6,7,2,6,7,False,True,46,True,527
Graduation,Widow,76320.0,2,6,3,4,2,False,False,62,False,932
Postgraduate,Single,36927.0,2,3,0,3,8,False,False,66,True,71
Graduation,Together,48794.0,1,1,0,3,4,False,False,68,True,54
Graduation,Single,23478.0,1,3,0,3,8,False,False,56,False,129
Graduation,Divorced,71128.0,3,2,10,12,7,False,False,48,False,1615
Postgraduate,Divorced,70179.0,3,7,3,13,5,False,False,45,False,1034
Graduation,Married,59462.0,2,9,2,12,7,False,False,71,False,1088
Graduation,Together,38361.0,3,3,1,3,7,False,False,52,False,137
Postgraduate,Together,70038.0,1,4,4,8,2,False,False,39,False,1244
Graduation,Together,42554.0,2,2,0,3,4,False,False,43,True,41
Graduation,Married,67445.0,5,9,6,12,6,False,False,47,False,1174
Graduation,Widow,67046.0,2,4,5,4,2,False,False,70,False,993
Graduation,Married,42192.0,1,2,1,3,4,False,False,73,False,100
Postgraduate,Married,77610.0,2,4,7,4,7,False,False,69,False,1680
Graduation,Married,31761.0,2,3,0,4,5,False,False,37,False,98
Graduation,Together,34350.0,1,1,0,3,7,False,False,42,False,48
Graduation,Together,54591.0,3,6,2,8,5,False,False,72,False,519
Graduation,Married,71866.0,1,6,3,10,3,False,False,65,False,715
Graduation,Married,25293.0,1,1,1,2,8,False,False,52,False,37
Postgraduate,Single,42000.0,2,5,2,11,5,False,False,34,False,653
Graduation,Married,69520.0,1,9,6,5,5,False,False,38,False,1455
Graduation,Divorced,64713.0,2,5,5,7,4,False,False,51,False,602
Postgraduate,Married,27889.0,1,1,1,2,6,False,False,44,False,26
Basic,Widow,22123.0,1,2,1,3,5,False,False,61,False,102
Graduation,Married,27803.0,2,3,0,4,8,False,False,48,False,176
Graduation,Married,51651.0,4,6,2,5,8,False,False,61,False,433
Graduation,Married,68487.0,1,9,7,13,4,False,False,33,False,1366
Graduation,Married,56796.0,3,8,9,7,7,False,False,52,False,1001
Postgraduate,Married,87000.0,1,4,6,7,2,False,False,29,False,961
Graduation,Married,79823.0,1,6,9,7,2,False,False,62,False,1518
Graduation,Single,30828.0,2,1,1,4,3,False,False,41,False,56
Postgraduate,Married,34109.0,1,0,0,3,4,False,False,50,False,22
Postgraduate,Divorced,53367.0,7,5,1,8,7,False,False,47,True,400
Basic,Together,22390.0,1,1,0,2,7,False,False,52,False,26
Graduation,Together,71322.0,1,4,1,7,2,False,False,45,False,350
Postgraduate,Together,49912.0,4,10,5,7,8,False,False,72,False,874
Postgraduate,Married,48699.0,1,1,0,3,5,False,False,71,True,40
Graduation,Together,80144.0,1,3,7,8,1,False,False,46,False,1367
Graduation,Single,54252.0,5,4,1,5,6,False,False,65,True,264
Postgraduate,Married,81929.0,2,4,4,10,6,True,False,45,False,2053
Graduation,Married,76068.0,1,2,3,4,6,False,False,46,False,1376
Postgraduate,Married,53204.0,1,1,0,3,4,False,False,45,True,45
Postgraduate,Together,67911.0,3,6,7,11,3,False,False,72,False,976
Postgraduate,Married,14796.0,2,1,0,3,9,False,False,37,False,51
Postgraduate,Married,78128.0,2,8,4,6,3,True,False,47,False,1264
Basic,Married,14188.0,1,2,0,4,6,False,False,49,False,75
Basic,Married,20425.0,2,2,0,3,7,False,False,35,False,57
Postgraduate,Married,58646.0,1,2,1,4,4,False,False,59,False,140
Graduation,Divorced,72967.0,2,7,2,8,5,False,False,51,False,497
Postgraduate,Married,48150.0,3,5,1,4,7,False,False,72,False,266
Graduation,Single,82332.0,1,5,3,12,2,True,False,60,False,2006
Graduation,Widow,58275.0,6,8,2,7,7,False,False,66,True,615
Postgraduate,Together,44953.0,1,7,3,13,6,False,False,40,False,1021
Graduation,Together,34587.0,2,1,0,3,4,False,False,68,True,22
Postgraduate,Together,43018.0,1,2,2,2,5,False,False,47,False,133
Postgraduate,Married,45736.0,5,7,1,6,7,False,False,67,False,437
Postgraduate,Together,66476.0,2,6,8,10,4,False,False,52,False,1013
Postgraduate,Married,27733.0,2,2,0,3,7,False,False,40,False,57
Postgraduate,Together,69805.0,2,6,8,11,2,False,False,69,False,1038
Postgraduate,Single,72217.0,1,3,10,8,2,False,False,59,False,1573
Graduation,Divorced,25818.0,1,0,1,2,7,False,False,50,False,28
Postgraduate,Together,37509.0,2,3,0,4,7,False,False,45,False,123
Postgraduate,Together,25176.0,1,1,0,2,7,False,False,45,True,13
Graduation,Married,43586.0,3,3,0,4,8,False,False,41,False,132
Postgraduate,Married,53230.0,4,5,2,12,5,False,False,65,False,732
Graduation,Together,50116.0,2,1,0,4,5,False,False,64,True,66
Graduation,Together,84906.0,1,5,6,12,2,True,False,49,False,1631
Graduation,Married,61286.0,2,7,1,8,5,False,False,55,False,608
Postgraduate,Married,82333.0,1,4,3,10,2,True,False,35,False,1822
Postgraduate,Together,65220.0,4,8,4,7,6,False,False,56,False,1282
Graduation,Together,33590.0,1,1,0,2,7,False,False,47,False,8
Graduation,Divorced,30992.0,1,1,0,3,7,False,False,45,False,43
Postgraduate,Single,72309.0,1,5,6,8,3,False,True,45,False,1931
Postgraduate,Married,156924.0,0,0,0,0,0,False,False,72,False,8
Basic,Married,16005.0,3,2,1,2,8,False,False,41,False,103
Graduation,Married,58692.0,1,8,2,4,7,False,False,56,False,395
Graduation,Widow,40590.0,5,3,4,3,6,False,False,52,True,258
Graduation,Single,20587.0,1,1,1,2,7,False,False,51,False,25
Postgraduate,Divorced,62637.0,1,2,2,5,2,False,False,67,False,185
Postgraduate,Divorced,29435.0,4,3,2,2,9,False,False,55,True,180
Graduation,Divorced,19346.0,1,1,0,3,8,False,False,47,False,22
Graduation,Married,35788.0,2,2,0,3,6,False,False,50,True,44
Graduation,Divorced,36997.0,5,2,1,4,5,False,False,53,True,94
Graduation,Married,23539.0,1,2,0,4,6,False,False,64,False,81
Graduation,Single,65333.0,7,9,4,8,6,True,False,48,False,798
Graduation,Single,78499.0,1,11,3,4,4,True,False,64,False,1334
Postgraduate,Together,29732.0,1,2,0,2,9,False,False,50,False,38
Postgraduate,Together,41275.0,4,3,1,3,5,False,False,61,False,61
Postgraduate,Together,63516.0,4,4,1,7,5,False,False,48,True,300
Postgraduate,Married,42769.0,2,1,1,4,4,False,False,59,False,88
Postgraduate,Married,49572.0,2,2,0,3,7,False,False,63,True,54
Graduation,Married,69209.0,2,5,3,6,4,False,True,49,False,1782
Graduation,Married,17148.0,4,3,1,3,8,False,False,45,False,68
Graduation,Widow,40590.0,5,3,4,3,6,False,False,52,True,258
Postgraduate,Together,30560.0,1,1,0,3,7,False,False,45,False,31
Postgraduate,Married,32146.0,2,2,0,4,6,False,False,38,False,66
Postgraduate,Divorced,41713.0,5,3,1,4,6,False,False,57,True,174
Postgraduate,Together,34176.0,1,1,0,3,3,False,False,46,False,28
Postgraduate,Married,58482.0,2,7,4,9,6,False,False,66,False,731
Graduation,Single,59686.0,1,4,1,6,4,False,False,56,False,274
Postgraduate,Married,60896.0,3,9,10,4,6,False,False,57,False,1701
Graduation,Together,62994.0,1,6,2,4,6,False,False,41,False,312
Graduation,Together,47320.0,6,5,1,8,6,False,False,64,False,414
Postgraduate,Widow,74859.0,1,6,5,11,3,False,True,72,False,1565
Basic,Single,15253.0,2,1,0,3,7,False,False,29,False,29
Postgraduate,Single,31560.0,2,2,1,3,8,False,False,47,False,94
Graduation,Divorced,72071.0,3,5,4,8,2,False,False,67,False,1338
Postgraduate,Single,91172.0,0,4,3,7,3,True,True,31,False,1092
Graduation,Married,90000.0,1,4,8,5,1,True,True,37,False,1479
Graduation,Single,41967.0,1,1,0,3,4,False,False,40,True,54
Graduation,Single,69263.0,1,9,1,7,6,False,False,56,False,568
Postgraduate,Divorced,65706.0,1,11,3,12,7,True,False,51,False,1199
Graduation,Together,60934.0,2,6,4,11,4,False,False,46,False,873
Graduation,Married,71965.0,3,6,3,5,3,False,False,70,False,1213
Graduation,Married,65210.0,2,9,3,8,6,False,True,66,False,731
Postgraduate,Married,79174.0,1,5,6,7,2,True,True,46,False,2043
Postgraduate,Divorced,81380.0,1,4,2,10,2,False,False,54,False,1893
Graduation,Married,52914.0,2,7,3,3,7,False,False,50,False,575
Graduation,Together,38946.0,2,3,1,6,5,False,False,66,False,257
Graduation,Married,26067.0,3,3,0,3,8,False,False,47,False,56
Postgraduate,Married,44325.0,4,8,2,7,8,False,False,49,False,542
Graduation,Married,42523.0,1,1,1,4,2,False,False,57,False,125
Basic,Single,26487.0,3,2,1,3,5,False,False,43,False,69
Postgraduate,Married,53233.0,1,1,0,3,4,False,False,64,False,40
Graduation,Married,67716.0,4,7,4,13,5,False,False,61,False,1016
Postgraduate,Married,76234.0,1,8,3,11,3,False,False,49,False,907
Postgraduate,Married,84117.0,1,7,10,6,2,True,False,65,False,1566
Postgraduate,Together,65487.0,3,3,5,6,2,False,False,64,False,1169
Basic,Married,25224.0,2,1,1,3,3,False,False,49,False,46
Postgraduate,Single,89616.0,1,7,5,12,2,False,False,38,False,1644
Graduation,Divorced,40851.0,1,1,1,2,7,False,False,50,True,59
Graduation,Married,27469.0,1,0,0,3,6,False,False,74,False,17
Postgraduate,Married,82347.0,1,7,7,10,3,False,True,64,False,1853
Graduation,Married,73803.0,2,9,5,6,6,False,False,64,False,1528
Postgraduate,Single,8820.0,4,3,0,3,8,False,False,69,True,35
Graduation,Single,43322.0,1,3,0,4,7,False,False,47,False,141
Graduation,Together,55593.0,2,6,6,3,6,False,False,48,False,546
Graduation,Married,50501.0,7,5,4,4,6,False,False,67,True,500
Graduation,Married,37085.0,4,3,0,3,8,False,False,46,True,61
Basic,Single,16185.0,2,2,2,2,8,False,False,31,False,106
Graduation,Single,57731.0,4,8,8,6,6,False,False,52,False,704
Graduation,Married,73807.0,2,5,5,11,2,False,False,43,False,849
Graduation,Married,18929.0,1,1,0,4,6,False,False,31,False,85
Graduation,Single,35893.0,6,3,1,5,8,False,False,53,True,199
Graduation,Married,61014.0,4,9,3,4,7,False,False,41,False,1147
Graduation,Together,32144.0,4,2,1,3,7,False,False,67,True,54
Basic,Together,14918.0,1,1,0,3,6,False,False,58,False,43
Graduation,Divorced,45146.0,2,1,1,2,4,False,False,58,True,53
Postgraduate,Divorced,41769.0,6,8,1,7,8,False,False,66,False,521
Graduation,Together,88325.0,1,6,2,9,2,False,False,40,False,1623
Postgraduate,Divorced,38054.0,2,2,0,3,7,False,False,71,True,45
Postgraduate,Single,80617.0,1,4,6,8,2,False,False,26,False,1435
Graduation,Married,5305.0,0,1,0,0,13,False,False,45,False,32
Graduation,Together,36807.0,1,1,0,2,6,False,False,67,True,16
Graduation,Together,28427.0,2,2,0,3,8,False,False,38,False,52
Postgraduate,Widow,82032.0,0,4,6,7,1,False,False,73,False,1234
Graduation,Together,22775.0,1,1,0,2,8,False,False,43,False,15
Postgraduate,Together,40101.0,4,6,1,6,7,False,False,36,False,415
Graduation,Married,58025.0,3,3,2,10,4,False,False,42,False,470
Postgraduate,Single,75777.0,1,3,6,11,1,True,False,39,False,1438
Postgraduate,Together,7500.0,4,3,2,2,7,False,False,42,False,53
Postgraduate,Married,33562.0,3,2,0,4,4,False,False,58,False,51
Postgraduate,Single,57642.0,3,7,6,6,4,False,False,51,False,679
Graduation,Together,58554.0,6,8,2,6,7,False,False,53,True,586
Graduation,Married,63777.0,8,11,1,6,8,False,False,42,True,653
Graduation,Single,57967.0,5,4,2,8,5,False,False,59,False,468
Graduation,Married,24434.0,2,2,1,2,7,False,False,49,True,50
Graduation,Single,11012.0,3,3,1,2,9,False,False,37,False,84
Postgraduate,Single,44802.0,2,9,4,12,8,False,False,51,False,1049
Graduation,Single,26816.0,1,0,0,3,4,False,False,35,False,22
Graduation,Married,34421.0,1,1,0,2,7,False,False,47,False,30
Graduation,Married,61223.0,2,9,3,4,5,False,False,54,False,1341
Postgraduate,Together,64014.0,7,8,2,5,7,False,True,75,False,444
Graduation,Divorced,56981.0,1,2,3,13,6,False,False,40,False,1241
Postgraduate,Together,69245.0,2,6,5,10,3,False,False,65,False,843
Postgraduate,Married,52869.0,3,3,1,4,7,False,False,67,True,172
